floorplan_idx,room_count,area_m2,scenario,target_room,interferer_room,noise_room,estimated_room,room_correct,localization_error_m,doa_error_deg,architecture,pipeline,physical_microphones,reference_channel,input_snr_db,output_snr_db,snr_improvement_db,input_si_sdr_db,output_si_sdr_db,si_sdr_improvement_db,input_pesq,output_pesq,pesq_improvement,input_stoi,output_stoi,stoi_improvement,output_dry_pesq,output_dry_stoi,output_dry_si_sdr_db,processing_s,rtf
7213,12,132.96,cross_room,living_0,bedroom_0,balcony_3,living_0,True,0.4649,,distributed_singles,distributed_wpd,8,5,13.2647,10.9384,-2.3263,13.2404,3.4319,-9.8085,1.81847,1.27497,-0.5435,0.88412,0.71628,-0.16784,1.04281,0.58237,-11.14,0.063696,0.027105
7213,12,132.96,cross_room,living_0,bedroom_0,balcony_3,living_0,True,,1.7089,local_array_4ch,local_ds,4,2,-0.1191,2.2048,2.324,0.0487,2.3507,2.302,1.07609,1.10023,0.02414,0.53033,0.63057,0.10023,1.02669,0.54469,-8.1685,0.005369,0.002285
7213,12,132.96,cross_room,living_0,bedroom_0,balcony_3,living_0,True,,1.7089,local_array_4ch,local_mvdr,4,2,-0.1191,12.2359,12.3551,0.0487,11.6745,11.6258,1.07609,1.65878,0.58269,0.53033,0.90986,0.37952,1.04205,0.6452,-6.1838,0.010259,0.004366
7213,12,132.96,cross_room,living_0,bedroom_0,balcony_3,living_0,True,,1.7089,local_array_4ch,local_mwf,4,2,-0.1191,17.8107,17.9298,0.0487,15.6083,15.5596,1.07609,2.47501,1.39892,0.53033,0.91545,0.38512,1.05799,0.65399,-5.9793,0.009767,0.004156
7213,12,132.96,cross_room,living_0,bedroom_0,balcony_3,living_0,True,,1.7089,local_array_4ch,local_wpe_mvdr,4,2,-0.1191,12.2322,12.3513,0.0487,9.1995,9.1508,1.07609,1.68297,0.60688,0.53033,0.85776,0.32742,1.04889,0.6658,-5.513,0.083502,0.035533
7213,12,132.96,cross_room,living_0,bedroom_0,balcony_3,living_0,True,,1.7089,local_array_4ch,local_wpe_mwf,4,2,-0.1191,16.2912,16.4103,0.0487,10.7177,10.669,1.07609,2.15948,1.08339,0.53033,0.84764,0.3173,1.05586,0.668,-5.3338,0.083648,0.035595
7213,12,132.96,cross_room,living_0,bedroom_0,balcony_3,living_0,True,,1.7089,local_array_4ch,local_wpd,4,2,-0.1191,8.8779,8.997,0.0487,7.9399,7.8912,1.07609,1.28875,0.21266,0.53033,0.85896,0.32862,1.03354,0.64212,-6.1961,0.037068,0.015774
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,single,single_raw,1,1,0.6651,0.6651,0.0,0.8635,0.8635,0.0,1.09131,1.09131,0.0,0.60873,0.60873,0.0,1.02466,0.42055,-13.0301,0.0,0.0
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,single,single_wiener,1,1,0.6651,2.641,1.9759,0.8635,1.8103,0.9468,1.09131,1.02526,-0.06605,0.60873,0.57253,-0.0362,1.02189,0.42699,-12.6828,0.009146,0.003892
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,distributed_singles,distributed_weighted_ds,8,1,0.6651,2.9776,2.3125,0.8635,1.2691,0.4056,1.09131,1.1151,0.02379,0.60873,0.58462,-0.02411,1.03988,0.45815,-13.5891,0.009465,0.004028
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,distributed_singles,distributed_mvdr,8,1,0.6651,11.7908,11.1257,0.8635,-2.7448,-3.6083,1.09131,1.27007,0.17876,0.60873,0.54921,-0.05952,1.03485,0.53305,-14.7482,0.017391,0.0074
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,distributed_singles,distributed_mwf,8,1,0.6651,11.1921,10.527,0.8635,7.872,7.0085,1.09131,1.50649,0.41518,0.60873,0.79072,0.18199,1.03675,0.47667,-10.4201,0.01674,0.007123
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,distributed_singles,distributed_wpe_mvdr,8,1,0.6651,11.4452,10.7801,0.8635,-2.6079,-3.4714,1.09131,1.26572,0.17441,0.60873,0.54352,-0.06521,2.68883,0.52916,-14.6476,0.383387,0.163143
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,distributed_singles,distributed_wpe_mwf,8,1,0.6651,10.9644,10.2993,0.8635,7.2418,6.3783,1.09131,1.44311,0.3518,0.60873,0.77005,0.16132,1.03558,0.49108,-10.2143,0.383627,0.163246
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,2.4485,,distributed_singles,distributed_wpd,8,1,0.6651,10.0029,9.3378,0.8635,-2.5936,-3.4571,1.09131,1.19758,0.10627,0.60873,0.49292,-0.11581,1.03467,0.54825,-14.9,0.065758,0.027982
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_ds,4,1,-0.3388,0.1869,0.5257,-0.4599,-0.1662,0.2937,1.06037,1.08814,0.02777,0.56096,0.6352,0.07424,1.02822,0.55618,-13.3239,0.005671,0.002413
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_mvdr,4,1,-0.3388,10.5164,10.8553,-0.4599,7.1222,7.582,1.06037,1.47431,0.41394,0.56096,0.90207,0.34111,1.03897,0.60871,-10.9961,0.009566,0.00407
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_mwf,4,1,-0.3388,15.3661,15.7049,-0.4599,10.7704,11.2303,1.06037,2.00081,0.94044,0.56096,0.90808,0.34712,1.04294,0.60328,-11.2977,0.010133,0.004312
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_wpe_mvdr,4,1,-0.3388,9.8296,10.1684,-0.4599,5.3135,5.7734,1.06037,1.39348,0.33311,0.56096,0.85079,0.28983,1.074,0.6147,-10.4246,0.082081,0.034928
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_wpe_mwf,4,1,-0.3388,13.4283,13.7671,-0.4599,7.9288,8.3887,1.06037,1.77104,0.71067,0.56096,0.84892,0.28797,1.03911,0.607,-10.6597,0.082123,0.034946
11,12,155.0128,same_room,living_0,living_0,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_wpd,4,1,-0.3388,5.0701,5.4089,-0.4599,3.5837,4.0436,1.06037,1.16173,0.10136,0.56096,0.80978,0.24882,1.03079,0.59425,-11.3174,0.038074,0.016202
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,single,single_raw,1,0,21.5039,21.5039,0.0,21.4926,21.4926,0.0,2.87091,2.87091,0.0,0.96643,0.96643,0.0,1.04438,0.65453,-7.6908,0.0,0.0
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,single,single_wiener,1,0,21.5039,24.2567,2.7528,21.4926,22.4659,0.9734,2.87091,3.22467,0.35376,0.96643,0.968,0.00157,1.04921,0.65151,-7.6564,0.008993,0.003827
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,distributed_singles,distributed_weighted_ds,8,0,21.5039,20.5098,-0.9941,21.4926,16.8728,-4.6197,2.87091,2.65317,-0.21773,0.96643,0.95203,-0.01441,1.04441,0.6258,-8.5574,0.00945,0.004021
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,distributed_singles,distributed_mvdr,8,0,21.5039,23.564,2.0601,21.4926,6.7014,-14.7912,2.87091,2.58733,-0.28357,0.96643,0.89795,-0.06848,1.03929,0.5733,-11.6696,0.017118,0.007284
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,distributed_singles,distributed_mwf,8,0,21.5039,24.6942,3.1903,21.4926,23.5173,2.0247,2.87091,3.44124,0.57033,0.96643,0.98192,0.01549,1.05518,0.65614,-7.7483,0.017704,0.007534
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,distributed_singles,distributed_wpe_mvdr,8,0,21.5039,23.2585,1.7546,21.4926,6.9244,-14.5682,2.87091,2.60237,-0.26853,0.96643,0.89817,-0.06826,1.04185,0.59545,-10.5459,0.373298,0.15885
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,distributed_singles,distributed_wpe_mwf,8,0,21.5039,24.2359,2.732,21.4926,15.5431,-5.9495,2.87091,3.29261,0.4217,0.96643,0.96735,0.00092,1.04826,0.67881,-7.2097,0.373997,0.159148
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,2.4484,,distributed_singles,distributed_wpd,8,0,21.5039,8.129,-13.3748,21.4926,-5.235,-26.7276,2.87091,1.13181,-1.7391,0.96643,0.40587,-0.56056,1.03231,0.5252,-15.1217,0.064939,0.027633
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_ds,4,0,-0.1036,1.7622,1.8659,-0.2429,1.2787,1.5216,1.07616,1.10658,0.03042,0.5569,0.67399,0.11709,1.02892,0.57759,-12.7407,0.005809,0.002472
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_mvdr,4,0,-0.1036,13.4652,13.5688,-0.2429,10.9432,11.1861,1.07616,1.84639,0.77022,0.5569,0.93863,0.38174,1.04022,0.61618,-10.4936,0.010505,0.00447
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_mwf,4,0,-0.1036,20.7424,20.8461,-0.2429,15.6913,15.9341,1.07616,2.86349,1.78733,0.5569,0.9571,0.4002,1.04446,0.62184,-10.4328,0.010475,0.004458
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_wpe_mvdr,4,0,-0.1036,13.3571,13.4607,-0.2429,7.8813,8.1242,1.07616,1.69636,0.6202,0.5569,0.87257,0.31568,1.03894,0.62679,-9.9534,0.086634,0.036865
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_wpe_mwf,4,0,-0.1036,17.0729,17.1765,-0.2429,9.4946,9.7374,1.07616,2.12638,1.05021,0.5569,0.88424,0.32735,1.04475,0.62873,-9.9189,0.086846,0.036956
11,12,155.0128,cross_room,living_0,bedroom_1,bathroom_3,living_0,True,,10.8353,local_array_4ch,local_wpd,4,0,-0.1036,8.7712,8.8749,-0.2429,7.1162,7.3591,1.07616,1.33463,0.25847,0.5569,0.89193,0.33503,1.03307,0.60744,-10.5171,0.041787,0.017782
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,single,single_raw,1,7,5.2226,5.2226,0.0,5.37,5.37,0.0,1.25428,1.25428,0.0,0.73069,0.73069,0.0,1.12741,0.54016,-11.1056,0.0,0.0
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,single,single_wiener,1,7,5.2226,7.794,2.5714,5.37,6.6326,1.2626,1.25428,1.10609,-0.14819,0.73069,0.7103,-0.02038,1.02862,0.51781,-10.419,0.009066,0.003858
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,distributed_singles,distributed_weighted_ds,8,7,5.2226,8.3466,3.1239,5.37,7.2927,1.9226,1.25428,1.41008,0.1558,0.73069,0.77843,0.04774,1.03454,0.5407,-11.7636,0.00962,0.004094
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,distributed_singles,distributed_mvdr,8,7,5.2226,16.5099,11.2872,5.37,5.5598,0.1897,1.25428,2.00256,0.74828,0.73069,0.82321,0.09252,1.0384,0.60483,-12.8327,0.017849,0.007595
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,distributed_singles,distributed_mwf,8,7,5.2226,15.3124,10.0897,5.37,13.4235,8.0534,1.25428,2.19881,0.94453,0.73069,0.8856,0.15491,1.03932,0.59296,-10.3777,0.01751,0.007451
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,distributed_singles,distributed_wpe_mvdr,8,7,5.2226,15.976,10.7534,5.37,5.5592,0.1891,1.25428,1.9482,0.69392,0.73069,0.82054,0.08985,1.03843,0.60565,-12.1485,0.366683,0.156035
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,distributed_singles,distributed_wpe_mwf,8,7,5.2226,14.9597,9.7371,5.37,11.736,6.366,1.25428,2.10798,0.8537,0.73069,0.87526,0.14457,1.03709,0.60713,-10.2556,0.366653,0.156022
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,0.058,,distributed_singles,distributed_wpd,8,7,5.2226,8.9285,3.7059,5.37,0.5288,-4.8412,1.25428,1.22484,-0.02944,0.73069,0.57552,-0.15517,1.03178,0.50595,-14.3839,0.066703,0.028384
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,,1.1546,local_array_4ch,local_ds,4,0,-0.2784,1.7027,1.9812,-0.1571,1.2713,1.4284,1.07139,1.10708,0.03569,0.5757,0.66431,0.0886,1.03443,0.69586,-1.7569,0.005281,0.002247
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,,1.1546,local_array_4ch,local_mvdr,4,0,-0.2784,12.1734,12.4519,-0.1571,7.1002,7.2573,1.07139,1.87364,0.80225,0.5757,0.9044,0.3287,1.08933,0.82329,1.8081,0.009869,0.0042
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,,1.1546,local_array_4ch,local_mwf,4,0,-0.2784,17.9777,18.2561,-0.1571,15.4005,15.5576,1.07139,2.27043,1.19904,0.5757,0.91451,0.3388,1.10838,0.8346,2.9613,0.009817,0.004177
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,,1.1546,local_array_4ch,local_wpe_mvdr,4,0,-0.2784,12.1587,12.4371,-0.1571,6.367,6.5242,1.07139,1.64352,0.57213,0.5757,0.87469,0.29899,1.11416,0.84964,3.4194,0.084471,0.035945
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,,1.1546,local_array_4ch,local_wpe_mwf,4,0,-0.2784,16.7572,17.0356,-0.1571,10.3666,10.5237,1.07139,1.97357,0.90218,0.5757,0.88029,0.30459,1.1341,0.85313,4.5332,0.083897,0.035701
368,12,221.1972,same_room,living_0,living_0,balcony_0,living_0,True,,1.1546,local_array_4ch,local_wpd,4,0,-0.2784,7.8682,8.1466,-0.1571,5.4538,5.6109,1.07139,1.3694,0.29801,0.5757,0.82885,0.25315,1.08099,0.80902,1.8914,0.037499,0.015957
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,single,single_raw,1,7,16.9506,16.9506,0.0,16.9366,16.9366,0.0,2.43806,2.43806,0.0,0.92792,0.92792,0.0,1.0386,0.62627,-10.2056,0.0,0.0
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,single,single_wiener,1,7,16.9506,19.491,2.5404,16.9366,17.6483,0.7117,2.43806,2.46926,0.0312,0.92792,0.92169,-0.00623,1.04039,0.6124,-10.0964,0.009099,0.003872
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,distributed_singles,distributed_weighted_ds,8,7,16.9506,18.9223,1.9717,16.9366,12.838,-4.0986,2.43806,2.6886,0.25054,0.92792,0.92013,-0.00779,1.03898,0.5697,-11.6307,0.009399,0.004
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,distributed_singles,distributed_mvdr,8,7,16.9506,22.5646,5.614,16.9366,5.5828,-11.3538,2.43806,2.53057,0.0925,0.92792,0.86019,-0.06773,1.07987,0.50285,-13.3289,0.017099,0.007276
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,distributed_singles,distributed_mwf,8,7,16.9506,20.6265,3.6759,16.9366,19.1789,2.2423,2.43806,3.05911,0.62105,0.92792,0.95379,0.02587,1.04071,0.61755,-10.303,0.016993,0.007231
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,distributed_singles,distributed_wpe_mvdr,8,7,16.9506,21.8046,4.854,16.9366,5.4297,-11.5069,2.43806,2.49673,0.05866,0.92792,0.86011,-0.06781,1.0442,0.61002,-13.0177,0.365363,0.155473
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,distributed_singles,distributed_wpe_mwf,8,7,16.9506,20.3456,3.395,16.9366,14.5515,-2.3851,2.43806,2.96511,0.52705,0.92792,0.93952,0.0116,1.03935,0.63327,-10.1749,0.365756,0.155641
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,0.058,,distributed_singles,distributed_wpd,8,7,16.9506,9.1349,-7.8157,16.9366,-1.5482,-18.4848,2.43806,1.18283,-1.25523,0.92792,0.52047,-0.40745,1.02858,0.55304,-15.8537,0.063801,0.02715
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,,1.1546,local_array_4ch,local_ds,4,0,-0.0763,1.4001,1.4764,0.0983,0.8671,0.7689,1.0794,1.09933,0.01993,0.57466,0.67457,0.09991,1.03698,0.69873,-1.8258,0.005665,0.002411
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,,1.1546,local_array_4ch,local_mvdr,4,0,-0.0763,9.6575,9.7338,0.0983,7.1254,7.0271,1.0794,1.45169,0.37229,0.57466,0.86807,0.29341,1.07457,0.8183,1.6031,0.010216,0.004347
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,,1.1546,local_array_4ch,local_mwf,4,0,-0.0763,15.3672,15.4435,0.0983,13.3967,13.2985,1.0794,1.9864,0.907,0.57466,0.87792,0.30326,1.09843,0.8282,2.8606,0.009633,0.004099
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,,1.1546,local_array_4ch,local_wpe_mvdr,4,0,-0.0763,10.1836,10.2599,0.0983,6.1134,6.0151,1.0794,1.4106,0.3312,0.57466,0.84614,0.27148,1.10306,0.84053,3.0445,0.082462,0.03509
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,,1.1546,local_array_4ch,local_wpe_mwf,4,0,-0.0763,14.5398,14.6161,0.0983,9.8758,9.7776,1.0794,1.73077,0.65137,0.57466,0.85374,0.27908,1.12278,0.84416,4.5121,0.082309,0.035025
368,12,221.1972,cross_room,living_0,bedroom_3,balcony_0,living_0,True,,1.1546,local_array_4ch,local_wpd,4,0,-0.0763,6.3647,6.441,0.0983,4.1497,4.0514,1.0794,1.20706,0.12766,0.57466,0.82071,0.24605,1.0568,0.80798,1.2896,0.037817,0.016092
